Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,91.02999877929688,92.41000366210938,90.45999908447266,91.66000366210938,88.8796615600586,731500
2021-01-04,92.5,93.26000213623047,89.0,89.29000091552734,86.58154296875,1592000
2021-01-05,89.83999633789062,93.0999984741211,89.62999725341797,92.33999633789062,89.53902435302734,1888400
2021-01-06,92.04000091552734,97.38999938964844,92.04000091552734,96.7699966430664,93.83465576171875,2304400
2021-01-07,97.41999816894531,98.55000305175781,97.12000274658203,97.47000122070312,94.51342010498047,2097900
2021-01-08,97.83000183105469,98.13999938964844,95.88999938964844,96.75,93.81525421142578,2257500
2021-01-11,95.19000244140625,97.26000213623047,94.5199966430664,96.9800033569336,94.03827667236328,1983300
2021-01-12,97.19999694824219,99.45999908447266,96.37000274658203,99.20999908447266,96.20063781738281,2312300
2021-01-13,99.6500015258789,99.86000061035156,97.12999725341797,97.13999938964844,94.19342803955078,2149000
2021-01-14,97.63999938964844,99.58000183105469,97.04000091552734,98.87000274658203,95.8709487915039,1777200
2021-01-15,96.66999816894531,97.48999786376953,94.23999786376953,94.91000366210938,92.03107452392578,2268100
2021-01-19,95.12999725341797,96.44999694824219,93.11000061035156,93.81999969482422,90.97413635253906,1724400
2021-01-20,94.37000274658203,94.68000030517578,93.05999755859375,94.37999725341797,91.51714324951172,1060800
2021-01-21,94.45999908447266,94.87999725341797,92.27999877929688,92.62000274658203,89.81053161621094,1026400
2021-01-22,91.26000213623047,92.33000183105469,90.36000061035156,91.4800033569336,88.70511627197266,1392100
2021-01-25,90.43000030517578,91.16000366210938,87.66000366210938,89.9800033569336,87.2506103515625,1565600
2021-01-26,91.0999984741211,91.73999786376953,87.6500015258789,87.88999938964844,85.22400665283203,1422900
2021-01-27,85.86000061035156,87.52999877929688,84.05999755859375,86.05999755859375,83.44951629638672,1803700
2021-01-28,87.44000244140625,87.9800033569336,84.62999725341797,87.25,84.60342407226562,2148100
2021-01-29,88.52999877929688,90.47000122070312,85.05999755859375,85.76000213623047,83.15863037109375,2014300
2021-02-01,86.63999938964844,87.91999816894531,85.01000213623047,86.75,84.11859130859375,1270700
2021-02-02,88.27999877929688,89.7300033569336,87.45999908447266,88.83999633789062,86.14518737792969,1415200
2021-02-03,88.43000030517578,89.73999786376953,88.06999969482422,89.2300033569336,86.52336883544922,1209200
2021-02-04,89.19999694824219,91.27999877929688,88.41000366210938,90.9000015258789,88.14270782470703,1190800
2021-02-05,92.0199966430664,93.56999969482422,91.63999938964844,93.26000213623047,90.4311294555664,1277400
2021-02-08,94.08999633789062,95.87000274658203,93.69999694824219,95.5199966430664,92.62256622314453,1102200
2021-02-09,95.69999694824219,96.0199966430664,94.62000274658203,94.70999908447266,91.8371353149414,1019900
2021-02-10,95.3499984741211,96.56999969482422,94.81999969482422,95.47000122070312,92.57408905029297,2050000
2021-02-11,95.76000213623047,95.76000213623047,93.19000244140625,94.81999969482422,91.94379425048828,829700
2021-02-12,94.69999694824219,96.2699966430664,94.02999877929688,96.13999938964844,93.2237548828125,1316300
2021-02-16,96.93000030517578,98.80999755859375,96.79000091552734,97.98999786376953,95.01763916015625,1083200
2021-02-17,97.70999908447266,98.31999969482422,95.80000305175781,97.80999755859375,94.84310150146484,964300
2021-02-18,97.4800033569336,98.08999633789062,94.79000091552734,94.91999816894531,92.04076385498047,1164400
2021-02-19,95.41000366210938,100.83999633789062,95.41000366210938,100.22000122070312,97.18000030517578,1906600
2021-02-22,100.5199966430664,104.22000122070312,100.5199966430664,102.91999816894531,99.798095703125,2426900
2021-02-23,103.3499984741211,103.75,101.25,103.0,99.87567901611328,2007400
2021-02-24,103.30000305175781,108.0,103.04000091552734,107.33000183105469,104.07433319091797,2818700
2021-02-25,107.02999877929688,108.22000122070312,103.55000305175781,104.41000366210938,101.24291229248047,2003200
2021-02-26,103.23999786376953,104.94000244140625,101.36000061035156,103.08999633789062,99.96293640136719,2021200
2021-03-01,105.44999694824219,107.29000091552734,105.13999938964844,106.33999633789062,103.1143569946289,2772900
2021-03-02,107.33000183105469,109.44000244140625,106.95999908447266,107.9000015258789,104.62703704833984,2157800
2021-03-03,107.6500015258789,109.98999786376953,107.2300033569336,107.80999755859375,104.5397720336914,2164900
2021-03-04,107.52999877929688,108.93000030517578,103.75,106.16999816894531,102.94952392578125,2182500
2021-03-05,106.55999755859375,108.55999755859375,103.94000244140625,107.88999938964844,105.66232299804688,2291800
2021-03-08,108.91000366210938,110.70999908447266,108.41999816894531,108.76000213623047,106.51435852050781,2464200
2021-03-09,109.20999908447266,109.86000061035156,107.08999633789062,107.16999816894531,104.95718383789062,1954500
2021-03-10,107.0,110.16999816894531,106.69999694824219,108.9000015258789,106.6514663696289,2160100
2021-03-11,109.54000091552734,110.97000122070312,109.1500015258789,109.5,107.23907470703125,1494200
2021-03-12,109.98999786376953,110.58000183105469,108.08999633789062,108.7300033569336,106.48497772216797,1426200
2021-03-15,108.43000030517578,108.79000091552734,106.04000091552734,107.62999725341797,105.40768432617188,1604700
2021-03-16,107.08999633789062,107.69000244140625,104.73999786376953,105.36000061035156,103.18456268310547,1347800
2021-03-17,105.97000122070312,109.18000030517578,105.91000366210938,108.72000122070312,106.47518920898438,1564100
2021-03-18,109.4000015258789,112.7300033569336,107.43000030517578,108.0999984741211,105.86798858642578,2264600
2021-03-19,107.18000030517578,108.11000061035156,103.9000015258789,106.7699966430664,104.56544494628906,5080200
2021-03-22,106.75,106.88999938964844,103.88999938964844,106.0,103.81134796142578,1804000
2021-03-23,104.01000213623047,104.41000366210938,99.58000183105469,100.26000213623047,98.18986511230469,3016600
2021-03-24,102.25,104.81999969482422,101.93000030517578,102.12999725341797,100.02124786376953,1638400
2021-03-25,100.75,104.94999694824219,100.2300033569336,104.6500015258789,102.48921966552734,1337500
2021-03-26,106.75,107.0,103.87999725341797,105.56999969482422,103.39022064208984,1281900
2021-03-29,105.37999725341797,108.68000030517578,104.11000061035156,104.2300033569336,102.07789611816406,1256800
2021-03-30,104.0,105.80000305175781,103.38999938964844,105.02999877929688,102.86137390136719,901400
2021-03-31,104.93000030517578,105.9800033569336,103.5999984741211,104.05000305175781,101.901611328125,1263500
2021-04-01,105.02999877929688,105.81999969482422,104.05999755859375,105.55000305175781,103.37063598632812,1192600
2021-04-05,106.55000305175781,106.66000366210938,103.91000366210938,104.20999908447266,102.05830383300781,1357200
2021-04-06,103.9000015258789,106.05000305175781,103.9000015258789,104.79000091552734,102.62632751464844,1672300
2021-04-07,105.08000183105469,105.63999938964844,103.30000305175781,103.5999984741211,101.46089935302734,1115500
2021-04-08,103.30000305175781,103.5,100.5,103.0,100.873291015625,1353900
2021-04-09,103.4000015258789,104.54000091552734,102.68000030517578,104.08000183105469,101.93099212646484,1790000
2021-04-12,104.7699966430664,105.87999725341797,104.06999969482422,105.37000274658203,103.19435119628906,1272900
2021-04-13,104.56999969482422,104.80000305175781,102.33000183105469,104.56999969482422,102.41087341308594,1257100
2021-04-14,105.0,107.70999908447266,105.0,106.94000244140625,104.73194122314453,1544200
2021-04-15,107.2300033569336,107.63999938964844,105.05999755859375,107.0999984741211,104.88862609863281,919300
2021-04-16,108.22000122070312,109.1500015258789,106.88999938964844,107.55000305175781,105.329345703125,1157100
2021-04-19,107.73999786376953,108.05000305175781,105.86000061035156,107.19999694824219,104.98656463623047,817900
2021-04-20,106.7300033569336,107.12000274658203,103.76000213623047,104.63999938964844,102.47942352294922,1012400
2021-04-21,104.37999725341797,108.16999816894531,103.94999694824219,108.12000274658203,105.88758087158203,883200
2021-04-22,107.54000091552734,107.86000061035156,101.91999816894531,102.0,99.89392852783203,1952800
2021-04-23,102.47000122070312,105.0199966430664,101.73999786376953,104.41000366210938,102.25418090820312,1244800
2021-04-26,104.81999969482422,106.41999816894531,104.2300033569336,104.94000244140625,102.77323150634766,1135900
2021-04-27,104.27999877929688,105.31999969482422,103.97000122070312,104.91000366210938,102.74385833740234,792500
2021-04-28,105.47000122070312,106.94999694824219,105.26000213623047,106.36000061035156,104.16390991210938,1284900
2021-04-29,107.25,108.18000030517578,105.79000091552734,107.48999786376953,105.27057647705078,1177800
2021-04-30,105.5199966430664,107.0199966430664,103.2300033569336,103.73999786376953,101.59800720214844,1511400
2021-05-03,104.94999694824219,109.01000213623047,104.27999877929688,107.87000274658203,105.64273834228516,1875300
2021-05-04,107.06999969482422,109.33000183105469,106.0199966430664,109.30999755859375,107.05299377441406,2590100
2021-05-05,110.01000213623047,112.5999984741211,109.58000183105469,112.04000091552734,109.72663116455078,1850300
2021-05-06,112.33999633789062,114.33000183105469,111.04000091552734,114.12999725341797,111.77347564697266,1446300
2021-05-07,112.62000274658203,114.44999694824219,112.01000213623047,114.05999755859375,111.70492553710938,1023300
2021-05-10,115.20999908447266,116.7699966430664,113.29000091552734,113.44000244140625,111.09772491455078,1670100
2021-05-11,111.55000305175781,113.25,110.11000061035156,112.52999877929688,110.2065200805664,1169900
2021-05-12,112.56999969482422,113.83000183105469,109.87999725341797,110.05999755859375,107.78751373291016,1042200
2021-05-13,109.88999938964844,111.56999969482422,108.8499984741211,110.54000091552734,108.25759887695312,1060900
2021-05-14,111.2300033569336,114.2300033569336,111.16999816894531,114.06999969482422,111.71471405029297,1277200
2021-05-17,113.9800033569336,115.7699966430664,113.16999816894531,115.4800033569336,113.09561157226562,1519000
2021-05-18,115.36000061035156,115.56999969482422,113.19999694824219,113.30000305175781,110.96061706542969,1505100
2021-05-19,111.12999725341797,111.5,108.81999969482422,110.37000274658203,108.09111785888672,1534100
2021-05-20,110.41000366210938,111.29000091552734,108.48999786376953,109.80000305175781,107.53288269042969,1316600
2021-05-21,110.31999969482422,111.70999908447266,109.86000061035156,110.5,108.21842956542969,1145600
2021-05-24,111.52999877929688,112.3499984741211,110.23999786376953,111.5999984741211,109.29571533203125,942200
2021-05-25,111.80999755859375,112.63999938964844,109.87000274658203,109.88999938964844,107.62102508544922,1140200
2021-05-26,109.88999938964844,111.55999755859375,109.18000030517578,110.94000244140625,108.64935302734375,1132700
2021-05-27,112.4000015258789,113.63999938964844,111.5999984741211,113.55999755859375,111.21524047851562,5021300
2021-05-28,114.37000274658203,114.66999816894531,112.44999694824219,112.62000274658203,110.29466247558594,1600900
2021-06-01,114.58999633789062,116.97000122070312,114.29000091552734,116.87000274658203,114.4569091796875,1415200
2021-06-02,116.9000015258789,117.12999725341797,115.1500015258789,115.87000274658203,113.47755432128906,1196500
2021-06-03,116.13999938964844,118.0199966430664,114.98999786376953,117.86000061035156,115.42646789550781,1565900
2021-06-04,117.33000183105469,117.87000274658203,115.41000366210938,116.19999694824219,114.90238189697266,1353400
2021-06-07,115.94999694824219,116.41000366210938,112.48999786376953,112.66000366210938,111.40191650390625,1557800
2021-06-08,113.16999816894531,115.33000183105469,110.62999725341797,113.76000213623047,112.48963165283203,2802300
2021-06-09,113.3499984741211,113.9000015258789,112.02999877929688,112.05000305175781,110.7987289428711,1849500
2021-06-10,113.20999908447266,113.77999877929688,110.30000305175781,110.38999938964844,109.15726470947266,1727400
2021-06-11,111.51000213623047,111.76000213623047,109.58999633789062,110.06999969482422,108.84083557128906,1518100
2021-06-14,109.93000030517578,110.55999755859375,107.79000091552734,108.5199966430664,107.30814361572266,1339400
2021-06-15,108.54000091552734,109.11000061035156,106.5999984741211,108.80000305175781,107.58502197265625,1752000
2021-06-16,108.5199966430664,108.69000244140625,106.33999633789062,107.0,105.80512237548828,1629900
2021-06-17,106.75,107.33000183105469,100.91999816894531,102.41999816894531,101.27626037597656,2810600
2021-06-18,101.0,102.2699966430664,100.2300033569336,100.3499984741211,99.22937774658203,2362600
2021-06-21,102.05999755859375,103.91000366210938,101.80000305175781,102.80000305175781,101.65202331542969,1686100
2021-06-22,103.20999908447266,103.41999816894531,101.77999877929688,102.97000122070312,101.82012176513672,1455500
2021-06-23,103.73999786376953,104.47000122070312,103.04000091552734,103.33999633789062,102.18598937988281,1299000
2021-06-24,104.12000274658203,104.37000274658203,102.38999938964844,102.47000122070312,101.3257064819336,1688400
2021-06-25,103.20999908447266,103.44999694824219,101.69999694824219,101.91999816894531,100.78184509277344,2491200
2021-06-28,101.91999816894531,102.29000091552734,99.55000305175781,101.69000244140625,100.5544204711914,1268200
2021-06-29,102.3499984741211,103.43000030517578,101.26000213623047,102.25,101.10816192626953,1145400
2021-06-30,102.11000061035156,103.4000015258789,101.93000030517578,102.87000274658203,101.72124481201172,1110600
2021-07-01,104.19000244140625,104.79000091552734,103.01000213623047,103.44999694824219,102.29476165771484,2114500
2021-07-02,103.0999984741211,103.80999755859375,101.80000305175781,103.61000061035156,102.4529800415039,1693600
2021-07-06,103.0,103.55000305175781,99.11000061035156,100.08999633789062,98.97228240966797,2356800
2021-07-07,99.44000244140625,100.9000015258789,98.16999816894531,100.4000015258789,99.27882385253906,2282100
2021-07-08,98.31999969482422,100.29000091552734,97.30000305175781,99.01000213623047,97.90435028076172,1562800
2021-07-09,101.12000274658203,103.12999725341797,100.30000305175781,102.7300033569336,101.58280944824219,2209200
2021-07-12,100.88999938964844,103.12000274658203,99.70999908447266,102.25,101.10816192626953,2466500
2021-07-13,103.05999755859375,103.25,101.25,102.02999877929688,100.89061737060547,1043200
2021-07-14,102.4000015258789,104.1500015258789,101.19000244140625,101.41999816894531,100.28742980957031,925800
2021-07-15,100.44000244140625,101.93000030517578,100.22000122070312,101.0,99.87212371826172,1488400
2021-07-16,100.45999908447266,101.05999755859375,95.83000183105469,96.13999938964844,95.06639099121094,2617400
2021-07-19,93.31999969482422,94.0,91.62999725341797,92.29000091552734,91.25939178466797,3615700
2021-07-20,92.83999633789062,95.94000244140625,92.58999633789062,95.0,93.93912506103516,2740600
