Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,31.190000534057617,31.8700008392334,30.719999313354492,31.510000228881836,31.50313377380371,15717600
2021-01-04,31.690000534057617,32.380001068115234,29.579999923706055,29.700000762939453,29.69352912902832,23558600
2021-01-05,29.520000457763672,30.479999542236328,29.40999984741211,30.360000610351562,30.353384017944336,10127300
2021-01-06,30.959999084472656,31.739999771118164,30.530000686645508,31.18000030517578,31.17320442199707,12357600
2021-01-07,31.309999465942383,31.40999984741211,30.270000457763672,30.600000381469727,30.593332290649414,9925200
2021-01-08,30.700000762939453,31.860000610351562,30.389999389648438,31.360000610351562,31.353168487548828,15359800
2021-01-11,30.610000610351562,31.1200008392334,30.40999984741211,30.790000915527344,30.78329086303711,8422700
2021-01-12,30.90999984741211,30.950000762939453,30.15999984741211,30.290000915527344,30.28339958190918,8129900
2021-01-13,30.18000030517578,30.219999313354492,29.469999313354492,30.040000915527344,30.033456802368164,6504200
2021-01-14,30.059999465942383,30.469999313354492,29.719999313354492,30.280000686645508,30.27340316772461,6496500
2021-01-15,30.09000015258789,30.190000534057617,29.34000015258789,29.799999237060547,29.793506622314453,8736500
2021-01-19,30.709999084472656,31.25,30.479999542236328,30.530000686645508,30.523347854614258,11015300
2021-01-20,30.6299991607666,31.270000457763672,30.520000457763672,31.059999465942383,31.05323028564453,7528600
2021-01-21,31.030000686645508,31.68000030517578,30.829999923706055,31.530000686645508,31.523130416870117,6957300
2021-01-22,31.0,31.799999237060547,30.75,31.389999389648438,31.383161544799805,8525900
2021-01-25,31.1299991607666,31.239999771118164,29.729999542236328,29.979999542236328,29.973466873168945,15248100
2021-01-26,30.15999984741211,30.309999465942383,29.540000915527344,29.59000015258789,29.58355140686035,8888000
2021-01-27,28.959999084472656,29.1299991607666,27.809999465942383,28.360000610351562,28.35382080078125,10023400
2021-01-28,28.979999542236328,29.90999984741211,28.790000915527344,29.559999465942383,29.553560256958008,7619700
2021-01-29,29.3799991607666,29.540000915527344,28.440000534057617,28.559999465942383,28.55377769470215,7835600
2021-02-01,28.799999237060547,29.399999618530273,28.780000686645508,29.270000457763672,29.263622283935547,6642800
2021-02-02,29.8700008392334,31.139999389648438,29.760000228881836,30.639999389648438,30.63332176208496,10432600
2021-02-03,30.829999923706055,31.1299991607666,30.549999237060547,30.889999389648438,30.883268356323242,5718800
2021-02-04,31.15999984741211,32.540000915527344,31.100000381469727,32.47999954223633,32.47291946411133,8759500
2021-02-05,33.0,34.65999984741211,32.95000076293945,34.25,34.24253463745117,11526400
2021-02-08,34.93000030517578,35.70000076293945,34.5099983215332,35.599998474121094,35.59223937988281,9361200
2021-02-09,35.310001373291016,36.20000076293945,34.880001068115234,35.81999969482422,35.81219482421875,8988400
2021-02-10,36.040000915527344,36.70000076293945,35.58000183105469,36.470001220703125,36.46205139160156,13842900
2021-02-11,35.68000030517578,36.349998474121094,34.689998626708984,35.29999923706055,35.29230880737305,10213900
2021-02-12,35.40999984741211,35.9900016784668,34.81999969482422,35.93000030517578,35.92216873168945,6933100
2021-02-16,35.70000076293945,36.040000915527344,34.970001220703125,34.9900016784668,34.98237991333008,12121700
2021-02-17,35.0,36.0,34.310001373291016,34.959999084472656,34.9523811340332,10580800
2021-02-18,34.54999923706055,35.439998626708984,34.11000061035156,35.040000915527344,35.03236770629883,7614200
2021-02-19,35.25,36.5099983215332,35.11000061035156,36.41999816894531,36.41205978393555,8713400
2021-02-22,36.5,38.79999923706055,36.470001220703125,37.52000045776367,37.51182556152344,12294900
2021-02-23,38.5,39.90999984741211,37.29999923706055,39.59000015258789,39.58137130737305,15120100
2021-02-24,39.11000061035156,39.2400016784668,38.38999938964844,38.630001068115234,38.62158203125,15574100
2021-02-25,38.84000015258789,38.95000076293945,36.45000076293945,36.70000076293945,36.69200134277344,13529200
2021-02-26,37.66999816894531,38.470001220703125,36.77000045776367,37.790000915527344,37.781768798828125,14262600
2021-03-01,38.599998474121094,38.65999984741211,37.290000915527344,38.29999923706055,38.29165267944336,7459900
2021-03-02,37.790000915527344,38.900001525878906,37.650001525878906,38.540000915527344,38.5316047668457,9428400
2021-03-03,39.029998779296875,39.63999938964844,38.34000015258789,38.83000183105469,38.821537017822266,8278500
2021-03-04,38.900001525878906,39.29999923706055,35.849998474121094,37.290000915527344,37.28187561035156,12387100
2021-03-05,37.470001220703125,37.54999923706055,34.13999938964844,37.13999938964844,37.13190460205078,10842700
2021-03-08,37.56999969482422,38.63999938964844,36.779998779296875,37.849998474121094,37.84175491333008,10148600
2021-03-09,38.349998474121094,38.43000030517578,37.29999923706055,37.47999954223633,37.47480010986328,6687300
2021-03-10,37.56999969482422,38.09000015258789,37.08000183105469,37.619998931884766,37.614784240722656,6444200
2021-03-11,37.75,40.4900016784668,37.689998626708984,39.189998626708984,39.184566497802734,14136300
2021-03-12,38.90999984741211,39.650001525878906,38.630001068115234,38.97999954223633,38.9745979309082,8074700
2021-03-15,40.97999954223633,42.040000915527344,40.349998474121094,40.959999084472656,40.95431900024414,13903000
2021-03-16,40.900001525878906,40.91999816894531,39.45000076293945,39.90999984741211,39.90446472167969,8766900
2021-03-17,39.630001068115234,41.36000061035156,39.630001068115234,41.22999954223633,41.22428512573242,8566300
